,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1017,1017,1017,GerDracor/uhland-ludwig-der-bayer.xml,"
              Mit Gut und Blut
              Sind wir zu jeder Stund Euch dienstbereit.",0,88,character_speech,5,2,,ZWEITER.,#zweiter_buerger,345.0,MALE,"admiration, reverence",positive,emotions of affection
1018,1018,1018,GerDracor/uhland-ludwig-der-bayer.xml,"
              Dagegen ist uns nichts so unentbehrlich
              Als Eure Gegenwart.",0,88,character_speech,5,2,,ERSTER.,#erster_buerger,346.0,MALE,no_annotation,no_annotation,no_annotation
1019,1019,1019,GerDracor/uhland-ludwig-der-bayer.xml,"
              Ja, Herr, in Euch
              Ist unsre Stärke.",0,64,character_speech,5,2,,ZWEITER.,#zweiter_buerger,347.0,MALE,"admiration, reverence",positive,emotions of affection
1020,1020,1020,GerDracor/uhland-ludwig-der-bayer.xml,"
              Darum waren wir
              Bestürzt zu hören, daß Ihr plötzlich uns
              Verlassen, um nach Brandenburg zu ziehn.",0,140,character_speech,5,2,,ERSTER.,#erster_buerger,348.0,MALE,being moved,being moved,being moved
1021,1021,1021,GerDracor/uhland-ludwig-der-bayer.xml,"Wir sind getrost, Euch noch bei uns zu sehn,
              Und bitten aus getreuem Herzen: bleibt
              Uns gegenwärtig!",155,283,character_speech,5,2,,ERSTER.,#erster_buerger,348.0,MALE,"admiration, reverence",positive,emotions of affection
1022,1022,1022,GerDracor/uhland-ludwig-der-bayer.xml,"und wenn Kampf beginnt,
              So steht an unsrer Spitze wie vordem!",284,359,character_speech,5,2,,ERSTER.,#erster_buerger,348.0,MALE,no_annotation,no_annotation,no_annotation
1023,1023,1023,GerDracor/uhland-ludwig-der-bayer.xml,Das bitten wir.,0,15,character_speech,5,2,,DIE ANDERN.,#die_andern_die_buerger_5-2,349.0,MALE,no_annotation,no_annotation,no_annotation
1024,1024,1024,GerDracor/uhland-ludwig-der-bayer.xml,Das bitten alle Bayer.,16,38,character_speech,5,2,,DIE ANDERN.,#die_andern_die_buerger_5-2,349.0,MALE,no_annotation,no_annotation,no_annotation
1025,1025,1025,GerDracor/uhland-ludwig-der-bayer.xml,"
              An jenem Tag, da mich der Fürsten Bote
              Zur Königswahl beschied und ich erbangend
              Abwehrte den erhabenen Beruf,
              Da standet ihr mit andrer Städte Bürgern
              In diesem Saal und rieft mir freudig zu
              Und drängtet euch ermutigend um mich.",0,314,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1026,1026,1026,GerDracor/uhland-ludwig-der-bayer.xml,Ihr habt's gewollt!,329,348,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,joy,positive,emotions of pleasure
1027,1027,1027,GerDracor/uhland-ludwig-der-bayer.xml,"Ich stieg auf Deutschlands Thron,
              Und meine Sorge, die euch eigen war,
               Hat fortan unter viele sich geteilt.",349,485,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1028,1028,1028,GerDracor/uhland-ludwig-der-bayer.xml,"Wo immer, sei's an Deutschlands fernster Mark,
              Ein Feind sich rühret, dahin muß ich blicken
              Und, wo am schwersten dräuet die Gefahr,
              Da muß ich sein mit meiner Gegenwart.",500,712,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1029,1029,1029,GerDracor/uhland-ludwig-der-bayer.xml,"Und jetzt, in diesem ernsten Augenblick,
              Wo dort und hier nach mir gerufen wird,
              Steh ich noch spähend, wo am dringendsten
              Des Königes Erscheinen nötig sei.",727,925,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1030,1030,1030,GerDracor/uhland-ludwig-der-bayer.xml,"Der Burggraf führt das Heer nach Brandenburg;
              Es kann geschehn, daß ich ihm folgen muß,
              Doch nicht als ob mich's dorthin stärker ziehe,
              Weil dort mein Sohn gefährdet ist; auch hier
              Sind meine Kinder: alle lieb ich gleich.",940,1217,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,love,positive,emotions of affection
1031,1031,1031,GerDracor/uhland-ludwig-der-bayer.xml,"Herein, ihr Knaben!",1232,1251,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1032,1032,1032,GerDracor/uhland-ludwig-der-bayer.xml,Seine Söhne kommen herbei.,0,26,stage_direction,5,2,speech_part,,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1033,1033,1033,GerDracor/uhland-ludwig-der-bayer.xml,"
              Stellt euch her zu diesen!",0,41,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1034,1034,1034,GerDracor/uhland-ludwig-der-bayer.xml,"Sie sind die Meinigen, wie ihr es seid;
              Und ruft des Reiches Not mich anderwärts,
              Ihr bleibt bei ihnen als ein Unterpfand,
              Daß euch und ihnen eine Sorge gilt.",56,256,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1035,1035,1035,GerDracor/uhland-ludwig-der-bayer.xml,"Und mehr nicht, wahrlich, können sie verlangen,
              Als daß ich so für ihre Sicherheit
              Bedacht sei, wie ich's für die eure bin.",271,422,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,no_annotation,no_annotation,no_annotation
1036,1036,1036,GerDracor/uhland-ludwig-der-bayer.xml,"Seid ihr zufrieden, Bürger?",437,464,character_speech,5,2,,LUDWIG.,#ludwig,350.0,MALE,joy,positive,emotions of pleasure
1037,1037,1037,GerDracor/uhland-ludwig-der-bayer.xml,"Herr, wir sind's.",0,17,character_speech,5,2,,DIE BÜRGER.,#die_andern_die_buerger_5-2,351.0,MALE,no_annotation,no_annotation,no_annotation
1038,1038,1038,GerDracor/uhland-ludwig-der-bayer.xml,"Wohlan, so sagt den Euren, was ich sprach!",0,42,character_speech,5,2,,LUDWIG.,#ludwig,352.0,MALE,no_annotation,no_annotation,no_annotation
1039,1039,1039,GerDracor/uhland-ludwig-der-bayer.xml,Die Bürger ab.,0,14,stage_direction,5,2,speech_part,,#ludwig,352.0,MALE,no_annotation,no_annotation,no_annotation
1040,1040,1040,GerDracor/uhland-ludwig-der-bayer.xml,"
              Es ist ein Schweres, mit gebeugtem Geist
              Der andern Mut noch hülfreich aufzurichten.",0,113,character_speech,5,2,,LUDWIG.,#ludwig,352.0,MALE,suffering,negative,emotions of suffering and empathy
1041,1041,1041,GerDracor/uhland-ludwig-der-bayer.xml,"In Zeiten allgemeiner Drangsal ist
              Fürwahr der König der Bedrängteste,
              Auf den sich jeder wirft mit seiner Not.",128,267,character_speech,5,2,,LUDWIG.,#ludwig,352.0,MALE,compassion,negative,emotions of suffering and empathy
1042,1042,1042,GerDracor/uhland-ludwig-der-bayer.xml,"
              Du bist so traurig, Vater!",0,41,character_speech,5,2,,ALBRECHT.,#albrecht,353.0,MALE,suffering,negative,emotions of suffering and empathy
1043,1043,1043,GerDracor/uhland-ludwig-der-bayer.xml,"Komm heraus,
              Sieh unsrem Spiele zu!",42,91,character_speech,5,2,,ALBRECHT.,#albrecht,353.0,MALE,joy,positive,emotions of pleasure
1044,1044,1044,GerDracor/uhland-ludwig-der-bayer.xml,Du liebst es sonst.,92,111,character_speech,5,2,,ALBRECHT.,#albrecht,353.0,MALE,love,positive,emotions of affection
1045,1045,1045,GerDracor/uhland-ludwig-der-bayer.xml,"
              Sei ohne Sorgen, Vater!",0,38,character_speech,5,2,,STEPHAN.,#stephan,354.0,MALE,no_annotation,no_annotation,no_annotation
1046,1046,1046,GerDracor/uhland-ludwig-der-bayer.xml,"Laß ihn kommen,
              Den Leopold!",39,81,character_speech,5,2,,STEPHAN.,#stephan,354.0,MALE,no_annotation,no_annotation,no_annotation
1047,1047,1047,GerDracor/uhland-ludwig-der-bayer.xml,"Du hast ja um die Stadt
              Die große neue Mauer lassen baun.",82,153,character_speech,5,2,,STEPHAN.,#stephan,354.0,MALE,suffering,negative,emotions of suffering and empathy
1048,1048,1048,GerDracor/uhland-ludwig-der-bayer.xml,"Bleib du, schick mich dem Bruder in die Mark!",0,45,character_speech,5,2,,OTTO.,#otto,355.0,MALE,anger,negative,emotions of rejection
1049,1049,1049,GerDracor/uhland-ludwig-der-bayer.xml,am Fenster.,0,11,stage_direction,5,2,speech_part,,#albrecht,356.0,MALE,no_annotation,no_annotation,no_annotation
1050,1050,1050,GerDracor/uhland-ludwig-der-bayer.xml,"
              Ei, welch ein schöner Ritter auf dem Hof!",0,56,character_speech,5,2,,ALBRECHT,#albrecht,356.0,MALE,"admiration, reverence",positive,emotions of affection
1051,1051,1051,GerDracor/uhland-ludwig-der-bayer.xml,Sein goldfarb Roß ist ganz mit Schweiß bedeckt.,71,118,character_speech,5,2,,ALBRECHT,#albrecht,356.0,MALE,suffering,negative,emotions of suffering and empathy
1052,1052,1052,GerDracor/uhland-ludwig-der-bayer.xml,"Der muß ja vornehm sein: der Marschalk selbst
              Hält ihm den Bügel.",133,212,character_speech,5,2,,ALBRECHT,#albrecht,356.0,MALE,no_annotation,no_annotation,no_annotation
1053,1053,1053,GerDracor/uhland-ludwig-der-bayer.xml,Führt ihn gleich mir her!,0,25,character_speech,5,2,,LUDWIG.,#ludwig,357.0,MALE,no_annotation,no_annotation,no_annotation
1054,1054,1054,GerDracor/uhland-ludwig-der-bayer.xml,Die Knaben ab.,0,14,stage_direction,5,2,speech_part,,#ludwig,357.0,MALE,no_annotation,no_annotation,no_annotation
1055,1055,1055,GerDracor/uhland-ludwig-der-bayer.xml,"
              Ich wart auf Botschaft; gute kommt nicht leicht.",0,63,character_speech,5,2,,LUDWIG.,#ludwig,357.0,MALE,no_annotation,no_annotation,no_annotation
1056,1056,1056,GerDracor/uhland-ludwig-der-bayer.xml,"Doch wenn das Unheil ganz sich dargelegt,
              Kann erst die volle Abwehr wirksam sein.",78,174,character_speech,5,2,,LUDWIG.,#ludwig,357.0,MALE,fear,negative,emotions of anxiety
1057,1057,1057,GerDracor/uhland-ludwig-der-bayer.xml,Friedrich wird von Ludwigs Söhnen durch die Galerie geführt.,0,60,stage_direction,5,2,speech_part,,#ludwig,357.0,MALE,no_annotation,no_annotation,no_annotation
1058,1058,1058,GerDracor/uhland-ludwig-der-bayer.xml,Hier ist er.,0,12,character_speech,5,2,,DIE KNABEN.,#albrecht #stephan #otto,358.0,UNKNOWN,no_annotation,no_annotation,no_annotation
1059,1059,1059,GerDracor/uhland-ludwig-der-bayer.xml,"Ja, hier bin ich.",0,17,character_speech,5,2,,FRIEDRICH.,#friedrich,359.0,MALE,no_annotation,no_annotation,no_annotation
1060,1060,1060,GerDracor/uhland-ludwig-der-bayer.xml,"
              Täuschet mich
              Mein Auge?",0,53,character_speech,5,2,,LUDWIG.,#ludwig,360.0,MALE,being moved,being moved,being moved
1061,1061,1061,GerDracor/uhland-ludwig-der-bayer.xml,Friedrich?,54,64,character_speech,5,2,,LUDWIG.,#ludwig,360.0,MALE,no_annotation,no_annotation,no_annotation
1062,1062,1062,GerDracor/uhland-ludwig-der-bayer.xml,"
              Freu dich nicht, erschrick
              Ob meiner Wiederkunft!",0,78,character_speech,5,2,,FRIEDRICH.,#friedrich,361.0,MALE,fear,negative,emotions of anxiety
1063,1063,1063,GerDracor/uhland-ludwig-der-bayer.xml,"Sie zeigt dir an,
              Daß unversöhnlich deine Feinde sind.",79,147,character_speech,5,2,,FRIEDRICH.,#friedrich,361.0,MALE,abhorrence,negative,emotions of rejection
1064,1064,1064,GerDracor/uhland-ludwig-der-bayer.xml,"Unmöglich war mir der Bedingungen
              Erfüllung, meine Rückkehr selbst ist Flucht.",162,254,character_speech,5,2,,FRIEDRICH.,#friedrich,361.0,MALE,suffering,negative,emotions of suffering and empathy
1065,1065,1065,GerDracor/uhland-ludwig-der-bayer.xml,Bewundern muß ich dich.,0,23,character_speech,5,2,,LUDWIG.,#ludwig,362.0,MALE,"admiration, reverence",positive,emotions of affection
1066,1066,1066,GerDracor/uhland-ludwig-der-bayer.xml,"
              Als ich den Bruder,
              Der sich mir aufgeopfert, von mir stieß,
              Als ich mich losriß von der blinden Gattin,
              Damals, im ersten Schmerze, schien mir's wohl,
              Als hätt ich Übermenschliches getan;
              Doch nun ich's recht betrachte, tat ich nichts
              Als das Geringste, was ein Mann kann tun:
              Ich hielt, was ich versprochen.",0,422,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,suffering,negative,emotions of suffering and empathy
1067,1067,1067,GerDracor/uhland-ludwig-der-bayer.xml,"Größre Taten,
              Ruhmwürdige, die ich mir einst geträumt,
              Vereitelte mein feindliches Geschick.",423,543,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,no_annotation,no_annotation,no_annotation
1068,1068,1068,GerDracor/uhland-ludwig-der-bayer.xml,"Doch daß ich mindestens mein Wort gelöst,
              So gut ich konnte, davon zeuge dir
              Die Krone hier!",558,678,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,"admiration, reverence",positive,emotions of affection
1069,1069,1069,GerDracor/uhland-ludwig-der-bayer.xml,"Er deckt die Krone auf, die er unter dem Mantel mitgebracht.",0,60,stage_direction,5,2,speech_part,,#friedrich,363.0,MALE,no_annotation,no_annotation,no_annotation
1070,1070,1070,GerDracor/uhland-ludwig-der-bayer.xml,"
              Sie ist das einzige,
              Was deinen Feinden zu entreißen war;
              Es ist die Macht nicht, doch ein Schein der Macht,
              An dem sich oft mein kindisch Herz vergnügt.",0,210,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,joy,positive,emotions of pleasure
1071,1071,1071,GerDracor/uhland-ludwig-der-bayer.xml,"
              Ich selbst bin dein Gefangner wie zuvor.",0,55,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,no_annotation,no_annotation,no_annotation
1072,1072,1072,GerDracor/uhland-ludwig-der-bayer.xml,Laß mich zur Trausnitz führen!,70,100,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,love,positive,emotions of affection
1073,1073,1073,GerDracor/uhland-ludwig-der-bayer.xml,"Mich verlangt
              Nach Einsamkeit.",101,145,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,no_annotation,no_annotation,no_annotation
1074,1074,1074,GerDracor/uhland-ludwig-der-bayer.xml,Mein Leben ist verlebt.,146,169,character_speech,5,2,,FRIEDRICH.,#friedrich,363.0,MALE,suffering,negative,emotions of suffering and empathy
1075,1075,1075,GerDracor/uhland-ludwig-der-bayer.xml,"
              Du ein Gefangner?",0,32,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,no_annotation,no_annotation,no_annotation
1076,1076,1076,GerDracor/uhland-ludwig-der-bayer.xml,"Nein, du bist ein Sieger.",33,58,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,joy,positive,emotions of pleasure
1077,1077,1077,GerDracor/uhland-ludwig-der-bayer.xml,"Bei Mühldorf siegt ich durch der Waffen Macht,
              Jetzt durch die Macht der Treue siegest du;
              Vor dir verliert mein Purpur seinen Glanz!",73,234,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,"admiration, reverence",positive,emotions of affection
1078,1078,1078,GerDracor/uhland-ludwig-der-bayer.xml,"Nicht kann ich König sein, wenn du's nicht bist.",249,297,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,abhorrence,negative,emotions of rejection
1079,1079,1079,GerDracor/uhland-ludwig-der-bayer.xml,"Ja, Friedrich, als du tratst in diesen Saal,
              Da hüb es sich zu hellen an, und jetzt
              Ist mir es klar geworden wie der Tag:
              In welcher Blendung irrten wir, in welcher
              Betörung!",312,542,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,suffering,negative,emotions of suffering and empathy
1080,1080,1080,GerDracor/uhland-ludwig-der-bayer.xml,"Wir, die Enkel eines Ahns,
              Die Jugendfreunde, wir verfolgten uns,
              Wir trieben uns durch Fluten und durch Flammen.",543,684,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,suffering,negative,emotions of suffering and empathy
1081,1081,1081,GerDracor/uhland-ludwig-der-bayer.xml,"Durch blut'ge Schlachten, Kerker, Kirchenfluch,
              Und mit uns lernten unsre Völker sich
              Verkennen, hassen und bekämpfen, sie,
              Die einem Stamm entsprossen sind gleich uns,
              Die alle deutschen Bluts Genossen sind.",699,963,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,abhorrence,negative,emotions of rejection
1082,1082,1082,GerDracor/uhland-ludwig-der-bayer.xml,"Und doch so nahe lag die Lösung; nicht
              Im Schwertkampf, nicht in List noch Zauberei,
              Sie liegt uns einzig in der Kraft des Herzens.",978,1137,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,no_annotation,no_annotation,no_annotation
1083,1083,1083,GerDracor/uhland-ludwig-der-bayer.xml,"Das Herz nur kann uns retten, das uns stets,
              Wann wir zum Kampfe schritten, Warnung gab,
              Das oft die Schlacht noch dann vereitelte,
              Wann Heer dem Heere schon die Stirne bot.",1152,1367,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,love,positive,emotions of affection
1084,1084,1084,GerDracor/uhland-ludwig-der-bayer.xml,"Als wir noch waren wie die Kinder hier,
              Die dich mir eben zugeführt, da wußten
              Wir beßre Wege; damals hatten wir
              Die Schüssel und den Becher und das Bett
              Gemeinsam, und warum nicht jetzt den Thron?",1382,1635,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,no_annotation,no_annotation,no_annotation
1085,1085,1085,GerDracor/uhland-ludwig-der-bayer.xml,O hätt ich dieses längst dir angeboten!,1650,1689,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,no_annotation,no_annotation,no_annotation
1086,1086,1086,GerDracor/uhland-ludwig-der-bayer.xml,O hättest du es längst von mir begehrt!,1704,1743,character_speech,5,2,,LUDWIG.,#ludwig,364.0,MALE,love,positive,emotions of affection
1087,1087,1087,GerDracor/uhland-ludwig-der-bayer.xml,"Du träumest, Ludwig!",0,20,character_speech,5,2,,FRIEDRICH.,#friedrich,365.0,MALE,no_annotation,no_annotation,no_annotation
1088,1088,1088,GerDracor/uhland-ludwig-der-bayer.xml,"
              Das ist mehr als Traum;
              Es steht mir wahr und wirklich vor dem Geist,
              Und wie es vor mir steht, verkünd ich dir's:
              Das Reich mit allen Rechten, allen Würden,
              Wir sollen's beide haben als ein Mann
               Und als ein Mann uns wider jeden setzen,
              Der unser einem feindlich sich erweist;
              Wir sollen Brüder heißen und als Brüder
              Uns halten; in dem Siegel unsrer Macht
              Soll beider Name sich verschlingen, und
              Wir selbst auch sollen fest verflochten sein
              Und ungeschieden, bis der Tod uns trennt,
              Und noch im Tode nehm ein Grab uns auf!",0,706,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,joy,positive,emotions of pleasure
1089,1089,1089,GerDracor/uhland-ludwig-der-bayer.xml,"Die Krone, Friedrich, die du mir gebracht,
              Ich setze sie auf dein geweihtes Haupt.",721,817,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,"admiration, reverence",positive,emotions of affection
1090,1090,1090,GerDracor/uhland-ludwig-der-bayer.xml,Er krönt Friedrich.,0,19,stage_direction,5,2,speech_part,,#ludwig,366.0,MALE,"admiration, reverence",positive,emotions of affection
1091,1091,1091,GerDracor/uhland-ludwig-der-bayer.xml,"
              Die Stund ist heilig.",0,36,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,"admiration, reverence",positive,emotions of affection
1092,1092,1092,GerDracor/uhland-ludwig-der-bayer.xml,"Unser großer Ahn,
              Der königliche Rudolf, schaut hernieder
              Und segnet uns, und hier in diesen Kindern
              Grüßt freudig uns das werdende Geschlecht.",37,222,character_speech,5,2,,LUDWIG.,#ludwig,366.0,MALE,joy,positive,emotions of pleasure
1093,1093,1093,GerDracor/uhland-ludwig-der-bayer.xml,Ich faß es nicht.,0,17,character_speech,5,2,,FRIEDRICH.,#friedrich,367.0,MALE,being moved,being moved,being moved
1094,1094,1094,GerDracor/uhland-ludwig-der-bayer.xml,"
              Jetzt bin ich hochgemut,
              Jetzt bin ich stark, jetzt führ ich selbst mein Heer
              Gen Brandenburg und bin des Siegs gewiß.",0,161,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,joy,positive,emotions of pleasure
1095,1095,1095,GerDracor/uhland-ludwig-der-bayer.xml,"Dir, Bruder, übergeb ich unterdes
              Die Pflege meiner Kinder, meines Landes.",176,264,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,"admiration, reverence",positive,emotions of affection
1096,1096,1096,GerDracor/uhland-ludwig-der-bayer.xml,"Ich kann dir Teureres nicht anvertraun,
              Und ihnen kann ich keinen Schutzvogt setzen,
              Der so in allem mein Vertreter und
              Verweser wäre, so mein andres Selbst.",279,478,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,no_annotation,no_annotation,no_annotation
1097,1097,1097,GerDracor/uhland-ludwig-der-bayer.xml,"Wenn Leopold herangezogen kommt,
              Mein Bayern zu verwüsten, tritt ihm du
              Entgegen in der Königswürde Schmuck!",493,629,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,no_annotation,no_annotation,no_annotation
1098,1098,1098,GerDracor/uhland-ludwig-der-bayer.xml,Und lächeln wird sein finstres Angesicht.,644,685,character_speech,5,2,,LUDWIG.,#ludwig,368.0,MALE,Schadenfreude,positive,emotions of pleasure
1099,1099,1099,GerDracor/uhland-ludwig-der-bayer.xml,"
              Ich frage nicht mehr, ob es möglich ist,
              Ob im feindseligen Treiben dieser Erde
              So herrlicher Entschluß bestehen kann.",0,161,character_speech,5,2,,FRIEDRICH.,#friedrich,369.0,MALE,joy,positive,emotions of pleasure
1100,1100,1100,GerDracor/uhland-ludwig-der-bayer.xml,"Genug, es ist in dieser großen Stunde,
              Es lebt in diesem hehren Augenblick,
              Ich fühl's und werfe mich an deine Brust.",176,321,character_speech,5,2,,FRIEDRICH.,#friedrich,369.0,MALE,love,positive,emotions of affection
1101,1101,1101,GerDracor/uhland-ludwig-der-bayer.xml,Sie umarmen sich.,0,17,stage_direction,5,2,speech_part,,#friedrich,369.0,MALE,joy,positive,emotions of pleasure
1102,1102,1102,GerDracor/uhland-ludwig-der-bayer.xml,Die Knaben drängen sich mit Zeichen der Freude an sie.,18,72,stage_direction,5,2,speech_part,,#friedrich,369.0,MALE,joy,positive,emotions of pleasure
1103,1103,1103,GerDracor/uhland-ludwig-der-bayer.xml,"
              In dieser innigen Umarmung sei
              Auf ewig ausgesöhnt der Bruderkrieg,
              Der uns entzweit hat und das deutsche Volk!",0,154,character_speech,5,2,,LUDWIG.,#ludwig,370.0,MALE,friendship,positive,emotions of affection
